,val/loss,val/acc,val/f1,val/precision,val/recall
0,0.7303698658943176,0.925000011920929,0.9210370779037476,0.9218998551368713,0.9235935807228088
1,0.3815578818321228,0.9175000190734863,0.919110894203186,0.9299246072769165,0.9237053394317627
2,0.7940829992294312,0.887499988079071,0.8859455585479736,0.8978997468948364,0.8844931721687317
3,0.49775052070617676,0.9122806787490845,0.910033643245697,0.9173684120178223,0.912585973739624
4,0.4432200491428375,0.8822054862976074,0.8851982951164246,0.9069294929504395,0.8855590224266052
